"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN22LA101","ACC","104532","2022-01-16T10:20:00Z","San Antonio","Texas","United States",,"N16JG","26912","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","2022-02-09T05:00:00Z","None","0","0","0","The pilot’s loss of directional control during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"29.336981000000002","-98.471044000000006","NORTH AMERICAN","AT-6C","AIR","SSF","Stinson Municipal","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104532","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104532/pdf"
"DCA22WA071","INC","104561","2022-01-15T05:00:00Z","Barcelona",,"Venezuela",,"YV2794","23089","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","737","AIR","SVBC","General Jose Antonio Anzoategui","false",,,"SCHD",,"NUSC","None",,"Avior Airlines","Takeoff","N/A",,"Prelim","","None"
"CEN22LA102","ACC","104535","2022-01-02T16:30:00Z","Grand Forks","North Dakota","United States",,"N5844P","24-925","false","Aviation","DirectorBrief","2024-01-30T05:00:00Z","2024-01-30T18:00:00Z","None","0","0","0","Failure of the landing gear to properly extend before landing for reasons that could not be determined.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Malfunction, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"47.947277999999997","-97.173777999999999","PIPER","PA-24-250","AIR","GFK","Grand Forks Int'l","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104535","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104535/pdf"
"DCA22LA053","ACC","104463","2021-12-30T23:45:00Z","Newark","New Jersey","United States",,"TC-JOK, N633RW","1642, 17000054","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","2022-06-16T12:00:00Z","None","0","0","0","Turkish Airlines flightcrew’ s misperception of the distance to safely pass the stopped Republic Airways airplane.","Personnel issues - Psychological - Perception/orientation/illusion - Perception - Flight crew",,"40.689500000000002","-74.174499999999995","AIRBUS, EMBRAER","A330, ERJ 170-100 SE","AIR, AIR","EWR","NEWARK LIBERTY INTL","false, false","2","TF","SCHD, SCHD",,"129, 121","Minor, Substantial","IMC","Turkish Airlines, REPUBLIC AIRWAYS INC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104463","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104463/pdf"
"ERA22LA097","ACC","104454","2021-12-29T17:22:00Z","Marathon","Florida","United States",,"N1596U","20700196","false","Aviation","DirectorBrief","2023-05-10T04:00:00Z","2023-05-10T17:00:00Z","Serious","0","1","2","A total loss of engine power due to the failure of the No. 2 bearing, which resulted in the No. 2 connecting rod failing due to fatigue, high heat, and stress.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng oil sys - Failure, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure",,"24.898610999999999","-81.115333000000007","CESSNA","207","AIR",,,"false","1","REC","NSCH",,"135","Minor","VMC","ExecAir of Naples","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104454","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104454/pdf"
"DCA22WA203","INC","105972","2021-12-25T17:36:00Z","Montreal",,"Canada",,"C-GFAF",,"false","Aviation","",,,,,,,,,,"45.554524000000001","-73.553467999999995","AIRBUS","A330","AIR",,"Montreal Pierre Elliot Trudeau Airport","false",,,"SCHD",,"NUSC","Minor",,"Air Canada","Landing","N/A",,"Prelim","","None"
"DCA22WA054","INC","104466","2021-12-20T04:10:00Z","Dubai",,"United Arab Emirates",,"A6-EQI",,"false","Aviation","",,,,,,,,,,,,"BOEING","777","AIR",,,"false",,,"SCHD",,"129","Minor",,"Emirates Airlines","Takeoff","N/A",,"Prelim","","None"
"CEN22FA080","ACC","104420","2021-12-17T21:08:00Z","Bloomington","Indiana","United States",,"N5677V","32R-7780359","false","Aviation","DirectorBrief","2024-01-30T05:00:00Z","2024-01-30T18:00:00Z","Fatal","1","0","0","The pilot’s failure to follow the instrument landing system (ILS) course guidance, which resulted in the pilot’s loss of airplane control during the instrument approach. Contributing to the accident was the presence of turbulence and low-level wind shear.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Effect on operation",,"39.108857999999998","-86.604478","PIPER","PA-32R-300","AIR","BMG","Monroe County","false","1","REC","NSCH","PERS","091","Destroyed","IMC",,"Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104420","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104420/pdf"
"DCA22LA044","ACC","104393","2021-12-13T01:33:00Z","Paradise","Nevada","United States",,"N307FR","7472","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-19T19:00:00Z","None","0","0","0","The captain’s failure to maintain proper pitch attitude during landing, likely caused by improper seat position.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"36.079811999999997","-115.15344","AIRBUS","A320-251N","AIR","KLAS","Harry Reid International","false","2","TJ","SCHD",,"121","Substantial","VMC","Frontier Airlines","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104393","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104393/pdf"
"DCA22WA079","INC","104625","2021-12-10T18:30:00Z","Lorraine",,"France",,"F-GLNH",,"false","Aviation","",,,,,,,,,,,,"BEECH","1900","AIR",,,"false",,,"SCHD",,"129","None",,"Twin Jet","Enroute","N/A",,"Prelim","","None"
"CEN22LA065","ACC","104376","2021-12-08T16:00:00Z","Delta","Colorado","United States",,"N543AS","24-3250","false","Aviation","DirectorBrief","2022-06-09T04:00:00Z","2022-01-18T05:00:00Z","None","0","0","0","Fuel starvation resulting in a loss of engine power.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"38.785603000000002","-108.06201","PIPER","PA-24-250","AIR","KAJZ","Blake Field","false","1","REC","NSCH","PERS","091","Substantial","VMC","High Country Tree Gallery Inc.","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104376","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104376/pdf"
"ANC22LA009","ACC","104341","2021-12-01T19:25:00Z","Port Alsworth","Alaska","United States",,"N9602F","20800103","false","Aviation","DirectorBrief","2022-06-09T04:00:00Z","2022-03-21T11:00:00Z","Minor","0","0","1","The pilot's failure to maintain a proper approach path which resulted in landing short of the runway and impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"60.200057000000001","-154.33665999999999","CESSNA","208","AIR","PAKX","Port Alsworth","false","1","TP","NSCH","BUS","135","Substantial","VMC","LAKE AND PENINSULA AIRLINES INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104341","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104341/pdf"
"ANC22LA010","ACC","104343","2021-11-29T16:00:00Z","Kenai","Alaska","United States",,"N108J","39","false","Aviation","DirectorBrief","2022-06-09T04:00:00Z","2022-03-18T14:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during takeoff, which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"60.636564","-151.30359000000001","FOUND ACFT CANADA INC","FBA-2C1","AIR","PVT","Salamatof Airpark","false","1","REC","NSCH","BUS","135","Substantial","VMC","Alaska West Air, Inc.","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104343","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104343/pdf"
"ERA22LA088","ACC","104411","2021-11-21T10:37:00Z","Atlantic Ocean","Other Foreign","Turks And Caicos Islands",,"N743QS","20695","false","Aviation","DirectorBrief","2022-06-09T04:00:00Z","2022-01-05T05:00:00Z","Serious","0","1","0","The airplane’s encounter with moderate clear air turbulence which resulted in a serious injury to one unrestrained passenger.","Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Awareness of condition",,"22.228000000000002","-71.522999999999996","BOMBARDIER INC","BD-100-1A10","AIR",,,"false","2","TF","NSCH",,"091K","None","VMC","NetJets Aviation Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104411","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104411/pdf"
"ANC22LA007","ACC","104287","2021-11-20T18:55:00Z","Bethel","Alaska","United States",,"N9794M","20700730","false","Aviation","DirectorBrief","2023-09-20T04:00:00Z","2023-09-20T17:00:00Z","None","0","0","0","The improper installation of an avionics wire harness over a fuel line, which resulted in chafing of the wire harness, arcing, and a subsequent fire.","Aircraft - Fluids/misc hardware - Misc hardware - Misc wiring - Not serviced/maintained, Aircraft - Aircraft systems - Electrical power system - Electrical pwr sys wiring - Fatigue/wear/corrosion",,"60.779217000000003","-161.83680000000001","CESSNA","207A","AIR","BET","BETHEL","false","1","REC","SCHD","BUS","135","Substantial","VMC","Paklook Air Inc","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104287","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104287/pdf"
"CEN22FA031","ACC","104239","2021-11-13T14:49:00Z","Beaver Island","Michigan","United States",,"N866JA","185","false","Aviation","DirectorBrief","2023-10-05T04:00:00Z","2023-10-05T17:00:00Z","Fatal","4","1","0","The pilot's exceedance of the airplane's critical angle of attack during final approach, which resulted in an aerodynamic stall and loss of control at an altitude too low to recover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"45.719909000000001","-85.517729000000003","BRITTEN-NORMAN","BN-2A","AIR","6Y8","WELKE","false","2","REC","NSCH","BUS","135","Substantial","VMC","MCPHILLIPS FLYING SERVICE INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104239","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104239/pdf"
"DCA22WA024","INC","104276","2021-11-11T22:06:00Z","Warsaw",,"Poland",,"A6-FMC",,"false","Aviation","",,,,,,,,,,,,"BOEING","737","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Flydubai Airlines","Takeoff","N/A",,"Prelim","","None"
"DCA22WA020","INC","104217","2021-11-03T00:40:00Z","Baradero",,"Argentina",,"N36962","35880","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","787-9","AIR",,,"false","2",,"SCHD",,"121","None",,"UNITED AIRLINES INC","Enroute","N/A",,"Prelim","","None"
"DCA22WA021","INC","104223","2021-10-31T23:30:00Z","Vogo",,"India",,"4X-EDA","63548","false","Aviation","",,,"None","0","0","0",,,,,,"BOEING","787-9","AIR",,,"false",,,"SCHD",,"NUSC","None",,"ELAL","Enroute","N/A",,"Prelim","","None"
"CEN22FA021","ACC","104170","2021-10-27T18:17:00Z","Lena","Wisconsin","United States",,"N75RM","EA-402","false","Aviation","DirectorBrief","2023-09-20T04:00:00Z","2023-09-20T17:00:00Z","Fatal","1","0","0","Impairment and subsequent incapacitation of the pilot for reasons that could not be determined. The incapacitation resulted in a loss of engine power due to fuel starvation.  Likely contributing was pilot hypoxia due to altitude exposure, possibly worsened by effects of undiagnosed pulmonary hypertension, by premature depletion of the supplemental oxygen supply, or by a combination of those factors.","Aircraft - Aircraft systems - Oxygen system - (general) - Damaged/degraded, Personnel issues - Physical - Impairment/incapacitation - (general) - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Not used/operated",,"44.992109999999997","-88.244050000000001","BEECH","B36TC","AIR","NA",,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104170","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104170/pdf"
"CEN22LA020","ACC","104168","2021-10-26T13:30:00Z","Benton","Illinois","United States",,"N816ZH","75-10581","false","Aviation","DirectorBrief","2022-05-04T04:00:00Z","2021-11-18T05:00:00Z","None","0","0","0","The pilot’s improper landing flare, which resulted in a hard landing and the nose landing gear collapsing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"38.008499999999998","-88.934443999999999","HALL TERRENCE / HALL CATHIE","CRUZER CH-750","AIR","H96","Benton Municipal","false","1","REC","NSCH","FLTS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104168","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104168/pdf"
"DCA22LA015","ACC","104161","2021-10-23T09:55:00Z","Miami","Florida","United States",,"N252NN","17000642","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","2022-07-20T19:00:00Z","Serious","0","1","0","An abrupt jerk of the airplane as the captain applied the parking brake during the tow that caused a flight attendant to fall and break her wrist.","Personnel issues - Task performance - Communication (personnel) - Language/accent - Ground crew, Personnel issues - Task performance - Communication (personnel) - Interpretation/understanding - Pilot, Aircraft - Aircraft systems - Communications system - Interphone - Malfunction",,"25.796900000000001","-80.276200000000003","EMBRAER S A","ERJ 170-200 LR","AIR","MIA","MIAMI INTL","false","2","TF","SCHD",,"121","None","VMC","Envoy Air","Pushback/Tow","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104161","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104161/pdf"
"ANC22LA003","ACC","104149","2021-10-22T08:42:00Z","Juneau","Alaska","United States",,"N754KP","208B1264","false","Aviation","DirectorBrief","2023-04-26T04:00:00Z","2023-04-26T17:00:00Z","None","0","0","0","The pilot’s loss of directional control for reasons that could not be determined.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"58.355395000000001","-134.58326","CESSNA","208B","AIR","JNU","JUNEAU INTL","false","1","TP","SCHD",,"135","Substantial","VMC","Alaska Seaplanes","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104149","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104149/pdf"
"DCA22MA009","ACC","104129","2021-10-19T10:00:00Z","Brookshire","Texas","United States",,"N987AK","49404","false","Aviation","DirectorBrief","2023-09-28T04:00:00Z","2023-02-27T21:00:00Z","Serious","0","2","1","The jammed condition of both elevators, which resulted from exposure to localized, dynamic high wind while the airplane was parked and prevented the airplane from rotating during the takeoff roll. Also causal was the failure of Everts Air Cargo, the pilots’ primary employer, to maintain awareness of Boeing-issued, required updates for its manuals, which resulted in the pilots not receiving the procedures and training that addressed the requirement to visually verify during the preflight checks that the elevators are not jammed.","Aircraft - Aircraft systems - Flight control system - Elevator control system - Malfunction, Environmental issues - Conditions/weather/phenomena - Wind - High wind - Effect on equipment, Organizational issues - Support/oversight/monitoring - Training - (general) - Other institution/organization",,"29.818027000000001","-95.898045999999994","MCDONNELL DOUGLAS","DC-9-87 (MD-87)","AIR","TME","Houston Executive Airport","false","2","TF","NSCH","PERS","091","Destroyed","VMC","987 Investments, LLC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104129","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104129/pdf"
"ERA22LA019","ACC","104118","2021-10-18T16:16:00Z","Mount Pleasant","South Carolina","United States",,"N996LM","BB-157","false","Aviation","DirectorBrief","2023-11-08T05:00:00Z","2023-11-08T18:00:00Z","None","0","0","0","The pilot’s failure to maintain clearance with the parked fuel truck while taxiing for takeoff. Contributing to the outcome was the pilot’s decision to park the airplane in the congested ramp area and his excessive taxi speed.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Decision related to condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Not attained/maintained",,"32.897832999999999","-79.782860999999997","BEECH","200","AIR","LRO","MT PLEASANT RGNL-FAISON FLD","false","2","TP","NSCH","OWRK","135","Substantial","VMC","Austin Aviation","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104118","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104118/pdf"
"ENG22WA039","INC","105842","2021-10-09T04:00:00Z","São Tomé, São Tomé e Príncipe",,"Sao Tome And Principe",,"CS-TKR","30854","false","Aviation","",,,,,,,,,,,,"BOEING","767","AIR",,"São Tomé International airport","false",,,"SCHD",,"NUSC","None",,"SF Airlines","Takeoff","N/A",,"Prelim","","None"
"DCA22LA012","ACC","104153","2021-10-08T20:30:00Z","Lexington","Virginia","United States",,"N8642E","42525","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z",,"Serious","0","1","0","The airplane’s inadvertent encounter with convective turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on operation, Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Awareness of condition",,"37.799999999999997","-79.099999999999994","BOEING","737-8H4","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","SOUTHWEST AIRLINES CO","Enroute","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104153/pdf"
"DCA22WA023","INC","104249","2021-10-08T17:47:00Z","Ibague","Other Foreign","Colombia",,"N742AV","6692","false","Aviation","",,,,,,,,,,,,"AIRBUS","A320-214","AIR",,,"false","2",,"SCHD",,"129","Unknown",,"Avianca","Landing","N/A",,"Prelim","","None"
"ENG22LA002","INC","104029","2021-10-02T17:14:00Z","Atlantic City","New Jersey","United States",,"N922NK","9341","false","Aviation","DirectorBrief","2022-07-05T04:00:00Z","2022-07-05T16:00:00Z","Minor","0","0","4","The ingestion of a bird into the right engine during the takeoff roll caused a fan blade to fracture near the blade platform resulting in high fan blade off loads and engine vibrations sufficient to result in an eventual failure of a fuel tube in the right engine that sprayed fuel onto hot engine cases, igniting an undercowl engine fire and triggering a rejected takeoff.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment, Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Compressor section - Damaged/degraded, Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Compressor section - Capability exceeded",,"39.358790999999997","-74.458599000000007","AIRBUS","A320-271N","AIR","ACY","Atlantic City International Airport","false","2","TF","SCHD",,"121","Minor","VMC","Spirit Airlines","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104029","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104029/pdf"
"DCA22LA005","ACC","104064","2021-10-01T20:18:00Z","Chicago","Illinois","United States",,"N142SY, N730YX","17000475, 17000518","false","Aviation","DirectorBrief","2022-07-20T04:00:00Z","2022-07-20T19:00:00Z","None","0","0","0","A ground collision by SkyWest flight 5845 that resulted in substantial damage to Republic Airlines flight 3594.","Personnel issues - Action/decision - Action - Incorrect action performance - Flight crew",,"41.978963","-87.907934999999995","EMBRAER S A, EMBRAER S A","ERJ 170-200 LR, ERJ 170-200 LR","AIR, AIR","ORD","CHICAGO O'HARE INTL","false, false","2, 2","TF, TF","SCHD, SCHD",,"121, 121","Minor, Substantial","VMC","SKYWEST AIRLINES INC, REPUBLIC AIRWAYS INC","Taxi","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104064","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104064/pdf"
"ANC21LA098","ACC","104026","2021-09-29T10:25:00Z","Willow","Alaska","United States",,"N9724P","18-7609003","false","Aviation","DirectorBrief","2022-04-29T04:00:00Z","2022-03-18T14:00:00Z","None","0","0","0","The pilot’s failure to maintain clearance to terrain following a go-around.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"61.746951000000003","-150.06163000000001","PIPER","PA-18-150","AIR",,,"false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104026","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104026/pdf"
"DCA22LA002","ACC","104015","2021-09-27T09:38:00Z","Newark","New Jersey","United States",,"N12125","28967","false","Aviation","DirectorBrief","2022-07-21T04:00:00Z","2022-07-21T19:00:00Z","None","0","0","0","The nose high attitude on landing resulted in a tailstrike.","Personnel issues - Action/decision - Action - Incorrect action selection - Flight crew",,"40.692501","-74.168700999999999","BOEING","757-224","AIR","KEWR","Newark Liberty International Airport","false","2","TF","SCHD",,"121","Substantial","VMC","United Airlines Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104015","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104015/pdf"
"ERA22LA048","ACC","104212","2021-09-26T15:25:00Z","Fort Lauderdale","Florida","United States",,"N3VM","31-7305069","false","Aviation","DirectorBrief","2022-06-08T04:00:00Z","2022-05-18T04:00:00Z","None","0","0","0","The collapse of the left main landing gear for reasons that could not be determined.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Unknown/Not determined, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Failure",,"26.198581000000001","-80.174065999999996","PIPER","PA-31-350","AIR","FXE","Fort Lauderdale Executive","false","2","REC","SCHD",,"135","Substantial","VMC","AZTEC WORLDWIDE AIRLINES INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104212","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104212/pdf"
"ANC21LA097","ACC","103977","2021-09-25T16:30:00Z","Kotzebue","Alaska","United States",,"N716","18051088","false","Aviation","DirectorBrief","2022-04-20T04:00:00Z","2022-03-18T14:00:00Z","None","0","0","0","The pilot’s loss of control during takeoff due to a gusty, variable wind and the rough terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Contributed to outcome",,"67.489063999999999","-162.17134999999999","CESSNA","180E","AIR","PAOT","Ralph Wien Memorial","false","1","REC","SCHD","PERS","091","Substantial","VMC",,"Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103977","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103977/pdf"
"DCA22LA004","ACC","104043","2021-09-23T09:44:00Z","Honolulu","Hawaii","United States",,"N208HA","8123","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","2022-07-19T19:00:00Z","None","0","0","0","The captain’s improper landing flare, which resulted in an excessive sink rate and subsequent hard landing.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"21.318701000000001","-157.92198999999999","AIRBUS","A321-271N","AIR","PHNL","Daniel K. Inouye International Airport","false","2","TF","SCHD",,"121","Substantial","VMC","HAWAIIAN AIRLINES INC","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104043","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104043/pdf"
"ANC21LA096","ACC","103972","2021-09-22T19:26:00Z","Chickaloon","Alaska","United States",,"N4276H","1480","false","Aviation","DirectorBrief","2023-03-29T04:00:00Z","2023-03-29T17:00:00Z","Minor","0","0","1","A total loss of engine power during takeoff for reasons that could not be determined based on the available information.","Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Inoperative, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"61.791111000000001","-148.35166000000001","PIPER","PA-14","AIR","AK59","King Ranch","false","1","REC","NSCH","PERS","091","Substantial","VMC","Kingdom Air Corps","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=103972","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103972/pdf"
"ANC21LA099","ACC","104038","2021-09-22T19:00:00Z","Cordova","Alaska","United States",,"N82448","18-7909099","false","Aviation","DirectorBrief","2022-04-29T04:00:00Z",,"None","0","0","0","The pilot’s failure to maintain control of the airplane after landing in gusty wind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome",,"60.095199999999998","-142.81829999999999","PIPER","PA-18-150","AIR",,,"false","1","REC","NSCH","BUS","091","Substantial","VMC","Fejes Guide Service LTD","Landing","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104038/pdf"
"ANC21LA100","ACC","104066","2021-09-18T14:00:00Z","Birchwood","Alaska","United States",,"N35408","17281081","false","Aviation","DirectorBrief","2022-04-29T04:00:00Z","2021-11-12T12:00:00Z","None","0","0","0","The flight instructor’s inadequate supervision of the student pilot, and student pilot’s improper landing flare, resulting in a hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"61.366199999999999","-149.50829999999999","CESSNA","172R","AIR","PABV","Birchwood","false","1","REC","NSCH","INST","091","Substantial","VMC","ELMENDORF AERO CLUB","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=104066","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/104066/pdf"
