NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,Findings,EventID,Latitude,"Longitude ",Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl
DCA17FA021,ACC,94308,2016-10-28T04:00:00Z,Chicago,Illinois,United States,AAR1801,N345AN,N345AN,true,Aviation,Report,2018-02-06T05:00:00Z,2017-07-06T14:00:00Z,Serious,0,1,20,"The failure of the high-pressure turbine (HPT) stage 2 disk, which severed the main engine fuel feed line and breached the right main wing fuel tank, releasing fuel that resulted in a fire on the right side of the airplane during the takeoff roll. The HPT stage 2 disk failed because of low-cycle fatigue cracks that initiated from an internal subsurface manufacturing anomaly that was most likely not detectable during production inspections and subsequent in service inspections using the procedures in place. Contributing to the serious passenger injury was (1) the delay in shutting down the left engine and (2) a flight attendant's deviation from company procedures, which resulted in passengers evacuating from the left overwing exit while the left engine was still operating. Contributing to the delay in shutting down the left engine was (1) the lack of a separate checklist procedure for Boeing 767 airplanes that specifically addressed engine fires on the ground and (2) the lack of communication between the flight and cabin crews after the airplane came to a stop.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section - Failure, Aircraft - Aircraft systems - Fuel system - (general) - Damaged/degraded, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Cabin crew, Personnel issues - Action/decision - Action - Delayed action - Flight crew, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Flight crew, Personnel issues - Task performance - Communication (personnel) - Lack of communication - Cabin crew, Organizational issues - Development - Manufacture/production - Equipment manufacture - Manufacturer, Organizational issues - Development - Design - Task design - Manufacturer, Organizational issues - Management - Resources - Adequacy of documents/info - FAA/Regulator, Organizational issues - Support/oversight/monitoring - Training - Emergency proc training - FAA/Regulator",,41.968887000000002,-87.917777999999998,BOEING,767,AIR,KORD,Chicago O'Hare International A,false,2,TF,SCHD,,121,Substantial,VMC,AMERICAN AIRLINES INC,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94308,https://www.ntsb.gov/investigations/Pages/DCA17FA021.aspx
DCA17IA020,INC,94307,2016-10-27T20:42:00Z,New York,New York,United States,,N278EA,28006,false,Aviation,BoardBrief,2017-09-18T04:00:00Z,2017-06-01T17:30:00Z,None,0,0,0,"The first officer's failure to attain the proper touchdown point and the flight crew's failure to call for a go-around, which resulted in the airplane landing more than halfway down the runway. Contributing to the incident were, the first officer's initiation of the landing flare at a relatively high altitude and his delay in reducing the throttles to idle, the captain's delay in manually deploying the speed brakes after touchdown, the captain's lack of command authority, and a lack of robust training provided by the operator to support the flight crew's decision-making concerning when to call for a go-around.","Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Copilot, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Flight crew, Personnel issues - Action/decision - Action - Lack of action - Flight crew, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not specified, Personnel issues - Action/decision - Action - Delayed action - Copilot, Personnel issues - Action/decision - Action - Delayed action - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Organizational issues - Support/oversight/monitoring - Training - Recurrent training - Operator",,40.769165000000001,-73.885002,BOEING,737 7L9,AIR,LGA,New Yor La Guardia,false,2,TF,NSCH,,121,Minor,IMC,"Eastern Airlines Group, Inc.,",Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94307,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94307/pdf
ENG17IA003,INC,94306,2016-10-26T16:50:00Z,Seattle,Washington,United States,,N855NW,0621,false,Aviation,DirectorBrief,2019-09-30T04:00:00Z,2019-09-24T14:44:00Z,None,0,0,0,A No. 1 engine fire caused by a fuel manifold supply line high cycle fatigue crack which led to a fuel leak that subsequently ignited on hot engine case surfaces. The fatigue crack originated and progressed due to elevated fuel manifold assembly vibration levels. Engine vibration testing identified a combustor tone that excites a natural (resonant) frequency of the fuel manifolds at specific engine speeds on Pratt & Whitney PW4000-94 and -100 inch fan series engines that feature a TALON II combustor.,Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Failure,,47.447223000000001,-122.31416299999999,AIRBUS,A330 223,AIR,SEA,Seattle-Tacoma Intl,false,2,TF,SCHD,,121,None,Unknown,DELTA AIR LINES INC,Initial Climb,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94306,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94306/pdf
OPS17IA003,INC,94287,2016-10-21T09:22:00Z,Westfield,Massachusetts,United States,,N425NV,49438,false,Aviation,DirectorBrief,2021-02-02T05:00:00Z,2021-02-02T14:00:00Z,,,,,"The  air traffic controller issuing the aircraft a clearance to land while there was a vehicle authorized to be on the same runway. Contributing to the incident was the air traffic controller's decision to not simulcast the local control and ground control frequencies, and, the reduced visibility at the airport as a result of the weather.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - ATC personnel, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - ATC personnel, Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Low visibility - Effect on personnel",,42.145277999999998,-72.718886999999995,DOUGLAS,DC 9 83,AIR,BAF,WESTFIELD-BARNES RGNL,false,,,NSCH,,121,None,IMC,ALLEGIANT AIR LLC,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94287,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94287/pdf
DCA17CA005,ACC,94180,2016-10-05T18:25:00Z,Denver,Colorado,United States,,N8324A,35966,false,Aviation,DirectorBrief,2020-04-06T04:00:00Z,2020-04-16T12:13:00Z,Serious,0,1,0,the flight attendant losing her balance as she was removing her carry-on baggage resulted in her falling against an arm rest causing the serious injury.,Personnel issues - Task performance - (general) - (general) - Cabin crew,,39.861666999999997,-104.673057,BOEING,737-8H4,AIR,KDEN,Denver International Airport,false,2,,SCHD,,121,None,Unknown,Southwest Airlines,Standing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94180,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94180/pdf
DCA16CA226,ACC,94087,2016-09-24T11:15:00Z,Dulles,Virginia,United States,,N366PH,510,false,Aviation,DirectorBrief,2018-03-09T05:00:00Z,2018-03-12T12:55:00Z,None,0,0,0,incorrect installation of the frangible towing fuse that prevented the nose landing gear from extending.,"Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Nose/tail landing gear - Failure, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Malfunction",,38.953055999999997,-77.456389999999999,BOMBARDIER INC,DHC 8 202,AIR,IAD,WASHINGTON DULLES INTL,false,2,TP,SCHD,,121,Substantial,VMC,"Champlain Enterprises, LLC",Approach,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94087,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94087/pdf
ENG16IA037,INC,94105,2016-09-19T09:24:00Z,Miami,Florida,United States,,P4-AAA,0582,false,Aviation,DirectorBrief,2018-01-25T05:00:00Z,2018-01-24T15:34:00Z,None,0,0,0,the incorrect latching of the #2 Engine Fan Cowl following a routine maintenance check that resulted in separation of the cowl during takeoff.,"Aircraft - Aircraft handling/service - Maintenance/inspections - Return to service - Incorrect service/maintenance, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel",,25.795832999999998,-80.286940999999999,AIRBUS,A320,AIR,MIA,MIAMI INTL,false,2,TF,SCHD,,129,Minor,Unknown,Aruba Airlines,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=94105,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94105/pdf
DCA16CA220,ACC,93972,2016-08-31T03:10:00Z,International Waters,,Unknown,,N657UA,27112,false,Aviation,DirectorBrief,2020-04-22T04:00:00Z,2020-05-08T09:55:00Z,Serious,0,1,11,an inadvertent encounter with severe convective turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,46,38.470001000000003,BOEING,767 322,AIR,,,false,2,TF,SCHD,,121,None,VMC,United Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93972,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93972/pdf
DCA16FA217,ACC,93897,2016-08-27T10:30:00Z,Pensacola,Florida,United States,,N766SW,29806,false,Aviation,DirectorBrief,2020-03-30T04:00:00Z,2018-11-14T13:00:00Z,None,0,0,0,"A low-cycle fatigue crack in the dovetail of fan blade No. 23, which resulted in the fan blade separating in flight and impacting the fan case. This impact caused the fan blade to fracture into fragments that traveled farther than expected into the inlet, which compromised the structural integrity of the inlet and led to the in-flight separation of inlet components. A portion of the inlet struck the fuselage and created a hole, causing the cabin to depressurize.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Compressor section - Fatigue/wear/corrosion, Aircraft - Aircraft structures - Nacelles/pylons structure - Plates/skins (nacelle/pylon) - Damaged/degraded, Aircraft - Aircraft structures - Fuselage - Fuselage main structure - Damaged/degraded",,30.473333,-87.186667999999997,BOEING,737-700,AIR,KPNS,Pensacola,false,2,TF,SCHD,,121,Substantial,VMC,Southwest Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93897,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93897/pdf
DCA16CA214,ACC,93864,2016-08-17T13:15:00Z,Waco,Texas,United States,,N37408,30125,false,Aviation,DirectorBrief,2020-06-08T04:00:00Z,2020-06-29T12:42:00Z,Serious,0,1,0,an encounter with convective turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,31.551389,-97.155829999999995,BOEING,737 924,AIR,,,false,2,TF,SCHD,,121,None,VMC,United Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93864,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93864/pdf
DCA16IA215,INC,93818,2016-08-11T21:09:00Z,Wood,South Dakota,United States,,N632JB,2647,false,Aviation,DirectorBrief,2020-09-22T04:00:00Z,2020-10-06T20:16:00Z,Minor,0,0,27,an inadvertent encounter with convective turbulence while in cruise flight.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,43.498610999999997,-100.480003,AIRBUS,A320 232,AIR,,,false,2,TF,SCHD,,121,Minor,IMC,JetBlue Airways,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93818,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93818/pdf
DCA16CA211,ACC,93809,2016-08-09T21:30:00Z,New York,New York,United States,,N3762Y,30817,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2017-01-23T21:31:00Z,None,0,0,0,inadvertent collision by ground service vehicle.,Personnel issues - Action/decision - Action - Incorrect action performance - Other,,40.639999000000003,-73.779998000000006,BOEING,737 832,AIR,KJFK,John F Kennedy International A,false,2,TF,SCHD,,121,Substantial,VMC,Delta Air Lines,Standing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93809,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93809/pdf
DCA16CA207,ACC,93766,2016-08-04T22:02:00Z,Baltimore,Maryland,United States,,N368SW,26579,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2017-01-25T21:04:00Z,None,0,0,0,the tug operators excessive speed during pushback.,Aircraft - Aircraft handling/service - Towing and taxiing - Towing - Incorrect use/operation,,39,-76,BOEING,737 3H4,AIR,KBWI,Baltimore/Thurgood Marshall In,false,2,TF,SCHD,,121,Substantial,VMC,Southwest Airlines,Pushback/Tow,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93766,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93766/pdf
DCA16CA209,ACC,93769,2016-08-03T20:45:00Z,Grand Cayman Island (GCM),,Cayman Islands,,N9010R,5789,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2017-01-24T11:59:00Z,Serious,0,1,7,an inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,19,-81,AIRBUS,A319 115,AIR,,,false,2,,SCHD,,121,None,VMC,American Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93769,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93769/pdf
DCA16CA205,ACC,93747,2016-07-28T02:11:00Z,Bermuda,,Bermuda,,N913JB,5909,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2017-01-24T11:57:00Z,Serious,0,1,0,an inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,28.799999,-67.599997999999999,AIRBUS,A321 231,AIR,,,false,2,TF,SCHD,,121,None,VMC,JetBlue,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93747,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93747/pdf
DCA16CA208,ACC,93767,2016-07-26T18:00:00Z,Cleveland,Ohio,United States,,N655RW,17000105,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2017-01-24T12:13:00Z,Serious,0,1,0,an inadvertent encounter with turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,41.409441999999999,-81.854720999999998,EMBRAER,ERJ 170 100 SE,AIR,KCLE,Cleveland-Hopkins Internationa,false,2,TF,SCHD,,121,None,VMC,Republic Airways Holdings,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93767,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93767/pdf
CEN16FA286,ACC,93689,2016-07-26T16:10:00Z,Sugar Land,Texas,United States,,N362FX,50500239,false,Aviation,DirectorBrief,2021-06-25T04:00:00Z,2021-05-28T18:00:00Z,Minor,0,0,2,"The airplane’s hydroplaning during the landing roll, which resulted in a runway excursion. Contributing to the accident was the pilot’s continuation of an unstabilized approach, his decision to land in heavy rain conditions, and his improper use of the main and emergency brake systems. Also contributing was the air traffic controller’s failure to disseminate current airport weather conditions to the flight crew in a timely manner.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Delayed action - ATC personnel",,29.633610999999998,-95.657775000000001,EMBRAER,EMB-505,AIR,SGR,Sugar Land Regional,false,2,TF,NSCH,,135,Substantial,VMC,Flight Options LLC,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93689,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93689/pdf
ENG16IA027,INC,93557,2016-07-07T14:07:00Z,Jamaica,New York,United States,,N706TW,28165,false,Aviation,DirectorBrief,2018-07-19T04:00:00Z,2018-07-12T12:39:00Z,None,0,0,0,"Maintenance personnel's failure to ensure proper installation of a fuel tube O-ring, which resulted in an undercowl engine fire during initial climb.","Aircraft - Aircraft power plant - Engine fuel and control - Fuel indicating system - Incorrect service/maintenance, Aircraft - Aircraft power plant - Engine fuel and control - Fuel indicating system - Related maintenance info, Aircraft - Aircraft power plant - Engine fuel and control - Fuel indicating system - Damaged/degraded",,40.641387000000002,-73.77861,BOEING,757,AIR,JFK,JOHN F KENNEDY INTL,false,,TF,SCHD,,121,Minor,Unknown,DELTA AIR LINES INC,Initial Climb,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93557,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93557/pdf
DCA16CA193,ACC,93463,2016-06-26T14:00:00Z,New Orleans,Louisiana,United States,,N69806,42742,false,Aviation,DirectorBrief,2020-06-08T04:00:00Z,2021-07-29T04:00:00Z,Serious,0,1,0,the improper placement of the coffee pot on the beverage cart and failure to use a safe-pour lid.,Personnel issues - Task performance - Use of equip/info - (general) - Cabin crew,,29.593610000000002,-90.152777999999998,BOEING,737,AIR,,,false,,,SCHD,,121,None,Unknown,UNITED AIR LINES INC,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93463,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93463/pdf
DCA16WA194,INC,93465,2016-06-21T08:00:00Z,Los Angeles,California,United States,,VH-OJS,25564,false,Aviation,,,,None,0,0,0,,,,33.970657000000003,-118.239158,BOEING,747,AIR,,,false,,,SCHD,,129,Minor,,,Enroute,N/A,,,,None
DCA16CA202,ACC,93662,2016-06-12T17:45:00Z,Jamaica,New York,United States,,N104NN,5895,false,Aviation,DirectorBrief,2017-05-26T04:00:00Z,2017-05-30T18:11:00Z,Serious,0,1,0,an encounter with convective turbulence that resulted in a flight attendant injury.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,40.644165000000001,-73.787222999999997,AIRBUS,A321 231,AIR,,,false,2,TF,SCHD,,121,None,VMC,American Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93662,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93662/pdf
DCA16CA182,ACC,93383,2016-06-05T10:30:00Z,Las Vegas,Nevada,United States,,N801DZ,31912,false,Aviation,DirectorBrief,2018-09-05T04:00:00Z,2018-08-21T19:27:00Z,Serious,0,1,0,An encounter with wake turbulence that resulted in a flight attendant injury.,Environmental issues - Conditions/weather/phenomena - Turbulence - Wake turbulence - Effect on personnel,,36.080001000000003,-115.152221,BOEING,737-932ER,AIR,,,false,2,TF,SCHD,,121,None,VMC,Delta Air Lines,Approach,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93383,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93383/pdf
DCA16WA166,INC,93263,2016-05-25T18:40:00Z,Boston,Massachusetts,United States,,C-FHOS,19000101,false,Aviation,,,,None,0,0,0,,,,42.359527,-71.060896999999997,EMBRAER,ERJ190,AIR,,,false,,,SCHD,,129,Minor,,AIR CANADA,Enroute,N/A,,,,None
DCA16CA139,ACC,93084,2016-04-28T23:52:00Z,San Francisco,California,United States,,N961SW,7857,false,Aviation,DirectorBrief,2020-04-22T04:00:00Z,2020-10-09T18:31:44Z,None,0,0,0,"The tug driver's failure to comply with the wing walkers direction to stop, which resulted in the towed airplane colliding with N961SW.",Aircraft - Aircraft handling/service - Towing and taxiing - Towing - Incorrect use/operation,,37.618887999999998,-122.375556,BOMBARDIER INC,CL 600 2B19,AIR,SFO,San Francisco International,false,2,TF,SCHD,,121,Substantial,VMC,SKYWEST AIRLINES INC,Standing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93084,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93084/pdf
DCA16CA133,ACC,93010,2016-04-14T17:24:00Z,San Diego,California,United States,,N565WN,30282,false,Aviation,DirectorBrief,2020-03-30T04:00:00Z,2020-04-02T15:27:00Z,Serious,0,1,0,the ramp agents failure to keep his right hand at a safe distance from the underside of the moving belt.,Personnel issues - Action/decision - Action - Unnecessary action - Ground crew,,32.733612000000001,-117.18971999999999,BOEING,737 76Q,AIR,KSAN,San Diego International Airpor,false,2,TF,SCHD,,121,None,VMC,SOUTHWEST AIRLINES CO,After Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93010,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93010/pdf
DCA16CA181,ACC,93343,2016-03-14T22:56:00Z,Port Arthur,Texas,United States,,N23708,28769,false,Aviation,DirectorBrief,2020-04-22T04:00:00Z,2021-07-21T04:00:00Z,Serious,0,1,0,an inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,29.686665999999999,-94.038055,BOEING,737 724,AIR,,,false,2,TF,SCHD,,121,None,VMC,United Airlines,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=93343,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93343/pdf
DCA16LA100,ACC,92765,2016-02-24T01:23:00Z,St Louis,Missouri,United States,,N856HK,145441,false,Aviation,DirectorBrief,2020-06-09T04:00:00Z,2024-04-01T16:00:00Z,None,0,0,0,the flight crews' failure to consider all available runways for landing to minimize the gusty crosswind component. Contributing to the accident was the captain's reduction of the engine thrust for about 1 second at low altitude immediately after the first officer applied maximum thrust to conduct a go-around.,"Personnel issues - Task performance - Planning/preparation - Weather planning - Flight crew, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,38.748610999999997,-90.370001999999999,EMBRAER,EMB145,AIR,KSTL,Lambert-St Louis Intl,false,,,SCHD,,121,Substantial,VMC,TRANS STATES AIRLINES INC,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92765,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92765/pdf
OPS16IA004,INC,92669,2016-01-29T09:05:00Z,Fort Lauderdale,Florida,United States,,N587NK,2476,false,Aviation,DirectorBrief,2020-04-14T04:00:00Z,2020-04-14T14:33:00Z,None,0,0,0,"The air traffic controller's failure to ensure the runway surface area was clear of vehicles before clearing an aircraft for takeoff. Also causal was the flight crew's decision to initiate a takeoff while the Runway Status Lights (RWSL) Takeoff Hold Lights (THLs) were activated. Contributing to the incident was the lack of a standard procedure for vehicle operators to request runway clearances and resultant ""hear back/read back"" error between the vehicle operator and the air traffic controller.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Flight crew, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - ATC personnel, Personnel issues - Task performance - Communication (personnel) - Readback - ATC personnel, Personnel issues - Task performance - Communication (personnel) - Readback - Maintenance personnel",,26.071666,-80.149719000000005,AIRBUS,A321 231,AIR,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,false,2,TF,SCHD,,121,None,VMC,Spirit Airlines,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92669,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92669/pdf
DCA16CA077,ACC,92654,2016-01-28T20:30:00Z,Titusville,Florida,United States,,N718SW,27852,false,Aviation,DirectorBrief,2017-01-23T05:00:00Z,2016-10-31T18:40:00Z,Serious,0,1,0,an inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,28.5,-79.5,BOEING,737 7H4,AIR,,,false,2,TF,SCHD,,121,None,VMC,SOUTHWEST AIRLINES CO,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92654,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92654/pdf
OPS16IA002,INC,92646,2016-01-27T10:04:00Z,Detroit,Michigan,United States,,N316PQ,15316,false,Aviation,DirectorBrief,2020-04-14T04:00:00Z,2020-04-14T14:13:00Z,None,0,0,0,"The local controller's failure to visually scan and ensure that the runway surface was not occupied by a vehicle or other aircraft before issuing a takeoff clearance to the pilot. Contributing to this incident was the relieved controller's failure to monitor and review the position, after completing the relief briefing, to ensure that nothing had been overlooked.","Personnel issues - Task performance - Communication (personnel) - Crew/duty change-over - ATC personnel, Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - ATC personnel",,42.221941999999999,-83.356391000000002,BOMBARDIER INC,CL600 2D24,AIR,DTW,DETROIT METROPOLITAN WAYNE COU,false,,,SCHD,,121,None,VMC,Endeavor Air,Takeoff,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92646,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92646/pdf
DCA16CA041,ACC,92535,2016-01-03T18:30:00Z,Raleigh,North Carolina,United States,,N643RW,17000060,false,Aviation,DirectorBrief,2016-08-24T04:00:00Z,2016-08-25T12:19:00Z,Serious,0,1,0,an encounter with turbulence resulting in a serious injury to a flight attendant.,Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel,,35.877498000000003,-78.787497999999999,EMBRAER,ERJ 170 100 SE,AIR,,,false,2,TF,SCHD,,121,None,VMC,SHUTTLE AMERICA CORP,Enroute,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92535,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92535/pdf
DCA16CA052,ACC,92587,2015-12-26T14:41:00Z,San Diego,California,United States,,N7733B,32678,false,Aviation,DirectorBrief,2018-09-05T04:00:00Z,2018-08-13T13:39:00Z,Serious,0,1,0,An inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,32.868330999999998,-116.550003,BOEING,737 76N,AIR,,,false,2,TF,SCHD,,121,None,VMC,SOUTHWEST AIRLINES CO,Approach,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92587,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92587/pdf
DCA16CA053,ACC,92588,2015-12-23T03:16:00Z,Charlotte,North Carolina,United States,,N475WN,32474,false,Aviation,DirectorBrief,2018-09-05T04:00:00Z,2018-08-13T17:40:00Z,Serious,0,1,0,An inadvertent encounter with clear air turbulence.,Environmental issues - Conditions/weather/phenomena - Turbulence - Clear air turbulence - Effect on personnel,,35.285831000000002,-80.821387999999999,BOEING,737 7H4,AIR,,,false,2,TF,SCHD,,121,None,IMC,SOUTHWEST AIRLINES CO,Approach,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92588,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92588/pdf
DCA16IA036,INC,92491,2015-12-19T10:31:00Z,Seattle,Washington,United States,,N477AS,40716,false,Aviation,DirectorBrief,2020-06-08T04:00:00Z,2021-09-22T04:00:00Z,None,0,0,0,the flight crew's misidentification of the taxiway as the landing runway.,"Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Flight crew",,47.463611,-122.31333100000001,BOEING,737,AIR,SEA,SEATTLE-TACOMA INTL,false,2,TF,SCHD,,121,None,VMC,ALASKA AIRLINES INC,Landing,Completed,,Final,https://data.ntsb.gov/Docket?ProjectID=92491,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92491/pdf
